Id,MSSubClass,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,ExterQual,BsmtQual,TotalBsmtSF,CentralAir,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
819,80,8816,ClearCr,SLvl,6,7,1971,Gable,TA,TA,1010,Y,SBrkr,1052,1,3,1,TA,6,0,2,440,0,6,2010,WD,Normal,155000
820,120,6371,NridgHt,1Story,7,5,2009,Gable,Gd,Gd,1358,Y,SBrkr,1358,2,2,1,Gd,6,1,2,484,0,6,2010,New,Partial,224000
821,60,7226,CollgCr,2Story,7,5,2003,Gable,Gd,Gd,798,Y,SBrkr,1640,2,3,1,Gd,6,0,2,595,0,6,2008,WD,Normal,183000
822,20,6000,OldTown,1Story,4,4,1953,Gable,Fa,Fa,936,N,SBrkr,936,1,2,1,TA,4,0,2,576,0,2,2009,WD,Normal,93000
823,60,12394,Gilbert,2Story,7,5,2003,Gable,Gd,Gd,847,Y,SBrkr,1733,2,3,1,Gd,7,1,2,433,0,10,2007,WD,Family,225000
824,50,9900,SWISU,1.5Fin,6,7,1940,Gable,TA,TA,778,Y,SBrkr,1489,2,3,1,TA,7,1,1,240,0,7,2009,WD,Normal,139500
825,20,11216,Somerst,1Story,8,5,2006,Gable,Gd,Gd,1489,Y,SBrkr,1489,2,3,1,Gd,7,1,2,776,0,6,2006,New,Partial,232600
826,20,14803,NridgHt,1Story,10,5,2007,Hip,Ex,Ex,2078,Y,SBrkr,2084,2,2,1,Ex,7,1,3,1220,0,6,2008,New,Partial,385000
827,45,6130,BrkSide,1.5Unf,5,6,1924,Gable,TA,TA,784,Y,SBrkr,784,1,2,1,Gd,5,0,0,0,0,5,2008,WD,Normal,109500
828,20,8529,SawyerW,1Story,7,5,2001,Gable,Gd,Gd,1454,Y,SBrkr,1434,2,3,1,Gd,6,1,2,527,0,4,2009,WD,Normal,189000
829,60,28698,ClearCr,2Story,5,5,1967,Flat,TA,TA,1013,Y,SBrkr,2126,2,3,1,TA,7,0,2,538,0,6,2009,WD,Abnorml,185000
830,160,2544,Somerst,2Story,7,5,2005,Gable,Gd,Gd,600,Y,SBrkr,1223,2,2,1,Gd,4,0,2,480,0,7,2006,WD,Normal,147400
831,20,11900,NAmes,1Story,6,5,1957,Gable,TA,TA,1392,Y,FuseA,1392,1,3,1,TA,6,2,2,458,0,6,2008,WD,Normal,166000
832,160,3180,Somerst,2Story,7,5,2005,Gable,TA,Gd,600,Y,SBrkr,1200,2,2,1,Gd,4,0,2,480,0,6,2006,WD,Normal,151000
833,60,9548,CollgCr,2Story,7,6,2003,Gable,Gd,Gd,941,Y,SBrkr,1829,2,3,1,Gd,7,1,2,613,0,1,2010,WD,Normal,237000
834,20,10004,NAmes,1Story,6,6,1964,Gable,TA,TA,1516,Y,SBrkr,1516,1,3,1,TA,6,0,2,472,0,2,2009,WD,Normal,167000
835,20,7875,NAmes,1Story,5,6,1961,Gable,TA,TA,1144,Y,SBrkr,1144,1,3,1,TA,6,0,2,456,0,9,2008,WD,Normal,139950
836,20,9600,Sawyer,1Story,4,7,1950,Gable,TA,Gd,1067,Y,SBrkr,1067,2,2,1,Gd,4,0,2,436,0,2,2010,WD,Normal,128000
837,30,8100,OldTown,1Story,5,6,1948,Gable,TA,TA,1559,Y,SBrkr,1559,1,2,1,TA,5,0,2,812,0,6,2007,COD,Normal,153500
838,160,1680,BrDale,2Story,6,5,1973,Gable,TA,TA,483,Y,SBrkr,987,1,2,1,TA,5,0,1,264,0,11,2008,WD,Normal,100000
839,20,9525,CollgCr,1Story,5,6,1995,Gable,TA,Gd,1099,Y,SBrkr,1099,1,3,1,Gd,6,0,1,352,0,6,2008,WD,Normal,144000
840,50,11767,Edwards,1.5Fin,5,6,1946,Gable,TA,TA,768,Y,SBrkr,1200,1,3,1,TA,6,0,1,240,0,5,2008,WD,Normal,130500
841,70,12155,SWISU,2Story,6,8,1925,Gable,TA,TA,672,N,SBrkr,1482,2,4,1,Fa,7,0,1,400,0,3,2008,WD,Normal,140000
842,70,10440,OldTown,2Story,5,8,1904,Gable,TA,TA,650,Y,SBrkr,1539,2,3,1,Gd,8,1,2,686,0,6,2008,WD,Normal,157500
843,80,9020,NAmes,SLvl,6,7,1966,Gable,TA,TA,1127,Y,SBrkr,1165,1,3,1,TA,6,0,2,490,0,5,2008,WD,Normal,174900
844,90,8000,NAmes,1Story,5,4,1961,Gable,TA,TA,1800,N,SBrkr,1800,2,6,2,TA,10,0,0,0,0,7,2007,WD,Normal,141000
845,50,12665,OldTown,1.5Fin,5,8,1915,Gable,TA,TA,876,Y,SBrkr,1416,1,4,1,TA,7,1,3,720,0,6,2008,WD,Normal,153900
846,85,16647,Sawyer,SFoyer,5,5,1975,Gable,TA,Gd,1390,Y,SBrkr,1701,2,3,1,TA,6,2,2,611,0,1,2007,WD,Normal,171000
847,60,9317,SawyerW,2Story,7,5,1993,Gable,Gd,Gd,740,Y,SBrkr,1775,2,3,1,Gd,7,1,2,425,0,7,2009,WD,Normal,213000
848,20,15523,CollgCr,1Story,5,6,1972,Gable,TA,TA,864,Y,SBrkr,864,1,3,1,TA,5,1,1,338,0,8,2009,WD,Normal,133500
849,50,45600,ClearCr,1.5Fin,6,8,1908,Gable,TA,TA,907,Y,SBrkr,2358,3,5,1,TA,10,1,2,360,0,9,2008,WD,Normal,240000
850,80,9600,Veenker,SLvl,6,7,1976,Hip,Gd,TA,528,Y,SBrkr,1855,2,3,1,TA,7,1,2,512,0,8,2007,WD,Normal,187000
851,120,4435,CollgCr,1Story,6,5,2003,Gable,Gd,Gd,848,Y,SBrkr,848,1,1,1,Gd,3,0,2,420,0,11,2007,WD,Normal,131500
852,120,3196,Blmngtn,1Story,8,5,2003,Gable,Gd,Gd,1273,Y,SBrkr,1456,2,2,1,Gd,7,1,2,400,0,5,2006,WD,Normal,215000
853,75,7128,Crawfor,2.5Unf,7,5,1941,Gable,TA,TA,918,Y,SBrkr,1646,2,4,1,TA,7,2,1,240,0,8,2007,WD,Normal,164000
854,80,12095,NAmes,SLvl,6,6,1964,Gable,TA,TA,1127,Y,SBrkr,1445,1,3,1,TA,7,1,2,645,0,8,2009,WD,Normal,158000
855,20,17920,Sawyer,1Story,5,4,1955,Hip,TA,TA,1763,Y,SBrkr,1779,1,3,1,TA,6,1,2,454,0,7,2006,WD,Abnorml,170000
856,20,6897,Sawyer,1Story,5,8,1962,Gable,TA,TA,1040,Y,SBrkr,1040,1,3,1,TA,6,0,1,260,0,4,2010,WD,Normal,127000
857,80,10970,CollgCr,SLvl,6,6,1978,Gable,TA,Gd,940,Y,SBrkr,1026,1,3,1,TA,5,0,2,576,0,10,2008,WD,Normal,147000
858,60,8125,Gilbert,2Story,6,5,1994,Gable,TA,Gd,702,Y,SBrkr,1481,2,3,1,TA,6,1,2,343,0,3,2009,WD,Normal,174000
859,20,10400,NWAmes,1Story,7,5,1976,Gable,TA,Gd,1090,Y,SBrkr,1370,2,3,1,TA,6,1,2,479,0,6,2009,WD,Family,152000
860,60,11029,NWAmes,2Story,6,7,1968,Gable,TA,TA,1054,Y,SBrkr,2654,2,4,1,Gd,9,1,2,619,0,8,2006,WD,Normal,250000
861,50,7642,Crawfor,1.5Fin,7,8,1918,Gable,Gd,TA,912,Y,SBrkr,1426,1,3,1,Gd,7,1,1,216,0,6,2007,WD,Normal,189950
862,190,11625,Sawyer,1Story,5,4,1965,Hip,TA,TA,1039,Y,SBrkr,1039,1,3,1,TA,6,0,2,504,0,4,2010,WD,Normal,131500
863,20,9672,SawyerW,1Story,6,5,1984,Hip,TA,Gd,1040,Y,SBrkr,1097,2,3,1,TA,6,0,2,480,0,5,2010,WD,Normal,152000
864,20,7931,NAmes,1Story,5,5,1959,Hip,TA,TA,1148,Y,SBrkr,1148,1,3,1,TA,6,0,1,672,0,7,2009,WD,Normal,132500
865,20,8640,Somerst,1Story,7,5,2007,Gable,Gd,Ex,1372,Y,SBrkr,1372,2,3,1,Gd,6,0,2,529,0,5,2008,New,Partial,250580
866,20,8750,NAmes,1Story,5,6,1970,Gable,TA,TA,1002,Y,SBrkr,1002,1,3,1,TA,5,0,2,902,0,8,2009,WD,Normal,148500
867,20,10656,Timber,1Story,8,5,2006,Gable,Gd,Gd,1638,Y,SBrkr,1646,2,3,1,Gd,6,1,3,870,0,11,2007,New,Partial,248900
868,20,6970,Sawyer,1Story,4,5,1961,Gable,TA,TA,1040,Y,SBrkr,1120,1,3,1,Fa,5,0,2,544,0,5,2007,WD,Normal,129000
869,60,14762,Gilbert,2Story,5,6,1948,Gable,TA,NA,0,Y,SBrkr,2320,2,2,1,TA,7,1,2,672,0,5,2006,WD,Normal,169000
870,60,9938,SawyerW,2Story,7,5,1993,Gable,Gd,Gd,1050,Y,SBrkr,1949,2,3,1,Gd,8,1,2,574,0,6,2010,WD,Normal,236000
871,20,6600,NAmes,1Story,5,5,1962,Hip,TA,TA,894,N,SBrkr,894,1,2,1,TA,5,0,1,308,0,8,2009,WD,Normal,109500
872,60,8750,CollgCr,2Story,6,5,1998,Gable,TA,Gd,804,Y,SBrkr,1682,2,3,1,Gd,7,0,2,523,0,6,2010,WD,Normal,200500
873,20,8892,NAmes,1Story,5,7,1953,Gable,Gd,TA,105,Y,SBrkr,910,1,3,1,Gd,5,0,2,414,0,10,2008,WD,Normal,116000
874,40,12144,NAmes,1Story,5,7,1949,Gable,Gd,TA,832,Y,SBrkr,1268,1,3,1,TA,6,1,1,288,0,9,2009,WD,Normal,133000
875,50,5720,OldTown,1.5Fin,5,6,1941,Gable,TA,TA,676,Y,SBrkr,1131,1,3,1,TA,5,0,1,200,0,8,2009,WD,Abnorml,66500
876,60,9000,Somerst,2Story,8,5,2007,Gable,Gd,Gd,1184,Y,SBrkr,2610,2,4,1,Ex,11,1,2,550,0,8,2007,New,Partial,303477
877,20,25286,Mitchel,1Story,4,5,1963,Gable,TA,TA,1064,Y,SBrkr,1040,1,3,1,TA,5,0,2,648,0,1,2007,WD,Normal,132250
878,60,8834,NridgHt,2Story,9,5,2004,Hip,Gd,Ex,1462,Y,SBrkr,2224,2,4,1,Ex,10,1,3,738,0,6,2009,WD,Normal,350000
879,85,11782,Sawyer,SFoyer,5,7,1961,Gable,TA,TA,1109,Y,SBrkr,1155,1,3,1,Gd,6,0,2,576,0,6,2010,WD,Normal,148000
880,20,7000,CollgCr,1Story,5,8,1978,Gable,Gd,TA,864,Y,SBrkr,864,1,3,1,TA,6,0,1,336,0,7,2009,WD,Normal,136500
881,20,7024,Edwards,1Story,5,5,2005,Gable,TA,Ex,1090,Y,SBrkr,1090,1,2,1,TA,5,0,2,450,0,6,2007,WD,Normal,157000
882,50,13758,Timber,1.5Fin,7,5,1990,Gable,Gd,Gd,1156,Y,SBrkr,1717,2,3,1,Gd,7,1,2,400,0,4,2007,WD,Normal,187500
883,60,9636,Gilbert,2Story,6,5,1992,Gable,TA,Gd,808,Y,SBrkr,1593,2,3,1,TA,7,1,2,389,0,12,2009,WD,Normal,178000
884,75,6204,SWISU,2.5Fin,4,5,1912,Gable,Gd,TA,795,N,SBrkr,2230,1,5,1,TA,10,0,1,440,0,3,2006,WD,Normal,118500
885,20,7150,NAmes,1Story,5,5,1967,Gable,TA,TA,892,Y,SBrkr,892,1,3,1,TA,5,0,1,288,0,7,2009,WD,Normal,100000
886,120,5119,Somerst,1Story,9,5,1999,Gable,Gd,Ex,1698,Y,SBrkr,1709,2,2,1,Gd,5,1,2,506,0,1,2008,CWD,Abnorml,328900
887,90,8393,NAmes,1Story,5,5,1959,Gable,TA,TA,1626,Y,SBrkr,1712,2,4,2,TA,8,0,2,588,0,6,2006,WD,Family,145000
888,50,16466,Edwards,1.5Fin,5,7,1955,Gable,TA,TA,816,Y,SBrkr,1393,1,3,1,TA,8,0,1,300,0,4,2008,WD,Normal,135500
889,20,15865,NAmes,1Story,8,6,1970,Flat,Gd,TA,2217,Y,SBrkr,2217,2,4,1,Gd,8,1,2,621,0,10,2007,WD,Normal,268000
890,20,12160,NAmes,1Story,6,4,1953,Hip,TA,TA,1505,Y,SBrkr,1505,1,2,1,TA,6,1,2,505,0,2,2009,WD,Normal,149500
891,50,8064,NAmes,1.5Fin,5,7,1949,Gable,TA,TA,672,Y,SBrkr,924,1,3,1,TA,6,1,2,576,0,7,2007,WD,Normal,122900
892,60,11184,Sawyer,2Story,6,5,1978,Hip,TA,TA,918,Y,SBrkr,1683,2,3,1,TA,7,1,2,440,0,7,2009,WD,Normal,172500
893,20,8414,Sawyer,1Story,6,8,1963,Hip,TA,TA,1059,Y,SBrkr,1068,1,3,1,TA,6,0,1,264,0,2,2006,WD,Normal,154500
894,20,13284,Sawyer,1Story,5,5,1954,Gable,TA,Gd,1383,Y,SBrkr,1383,1,3,1,TA,6,1,1,354,0,6,2008,WD,Normal,165000
895,90,7018,SawyerW,1Story,5,5,1979,Gable,TA,NA,0,Y,SBrkr,1535,2,4,2,TA,8,0,2,400,0,6,2009,WD,Alloca,118858
896,60,7056,NAmes,2Story,6,5,1963,Hip,TA,TA,780,Y,SBrkr,1796,1,4,1,TA,8,1,2,483,0,10,2008,WD,Normal,140000
897,30,8765,IDOTRR,1Story,4,6,1936,Gable,TA,TA,951,N,SBrkr,951,1,2,1,TA,6,0,1,327,0,4,2006,WD,Abnorml,106500
898,90,7018,SawyerW,2Story,5,5,1979,Gable,TA,NA,0,Y,SBrkr,2240,2,6,2,TA,12,0,2,528,0,6,2009,WD,Alloca,142953
899,20,12919,NridgHt,1Story,9,5,2009,Hip,Ex,Ex,2330,Y,SBrkr,2364,2,2,1,Ex,11,2,3,820,0,3,2010,New,Partial,611657
900,20,6993,Sawyer,1Story,5,7,1961,Gable,TA,TA,912,Y,SBrkr,1236,1,3,1,TA,6,1,1,288,0,6,2006,WD,Normal,135000
901,20,7340,NAmes,1Story,4,6,1971,Gable,TA,TA,858,Y,SBrkr,858,1,2,1,TA,4,0,1,684,0,6,2007,WD,Normal,110000
902,20,8712,NAmes,1Story,5,7,1957,Hip,TA,TA,992,Y,SBrkr,1306,1,2,1,TA,5,0,1,756,0,5,2009,WD,Normal,153000
903,60,7875,Gilbert,2Story,7,5,2003,Gable,Gd,Gd,783,Y,SBrkr,1509,2,3,1,Gd,8,1,2,393,0,7,2006,WD,Normal,180000
904,20,14859,Gilbert,1Story,7,5,2006,Hip,Gd,Gd,1670,Y,SBrkr,1670,2,3,1,Gd,7,1,3,690,0,8,2006,New,Partial,240000
905,20,6173,Sawyer,1Story,5,6,1967,Gable,TA,TA,876,Y,SBrkr,902,1,3,1,TA,6,0,1,288,0,8,2007,WD,Normal,125500
906,20,9920,NAmes,1Story,5,5,1954,Gable,TA,TA,1056,Y,SBrkr,1063,1,3,1,TA,6,0,1,280,0,2,2010,WD,Normal,128000
907,20,13501,Somerst,1Story,8,5,2006,Gable,Gd,Gd,1623,Y,SBrkr,1636,2,3,1,Gd,8,1,3,865,0,6,2007,WD,Normal,255000
908,50,11500,Crawfor,1.5Fin,7,7,1936,Gable,Gd,Gd,1017,Y,SBrkr,2057,1,3,1,Gd,6,1,1,180,0,6,2006,WD,Normal,250000
909,20,8885,Mitchel,1Story,5,5,1983,Gable,TA,Gd,864,Y,SBrkr,902,1,2,1,TA,5,0,2,484,0,6,2006,WD,Normal,131000
910,60,12589,Gilbert,2Story,6,5,2005,Gable,Gd,Gd,742,Y,SBrkr,1484,2,3,1,Gd,8,1,2,390,0,6,2009,WD,Normal,174000
911,90,11600,NAmes,2Story,5,5,1960,Gable,TA,TA,1105,Y,FuseA,2274,2,5,2,TA,12,0,2,480,0,1,2010,WD,Normal,154300
912,20,9286,CollgCr,1Story,5,7,1977,Gable,TA,Gd,1268,Y,SBrkr,1268,1,3,1,Gd,5,0,1,252,0,10,2009,WD,Normal,143500
913,30,6120,BrkSide,1Story,5,7,1925,Gable,TA,TA,768,N,SBrkr,1015,1,3,1,TA,6,0,1,450,0,7,2006,WD,Abnorml,88000
914,90,6270,Crawfor,2Story,5,6,1949,Gable,TA,TA,1001,N,FuseA,2002,2,4,2,TA,8,0,3,871,0,8,2007,WD,Normal,145000
915,160,3000,Somerst,2Story,6,5,2009,Gable,Gd,Gd,612,Y,SBrkr,1224,2,2,1,Gd,4,0,2,528,0,6,2009,New,Partial,173733
916,160,2001,MeadowV,2Story,4,5,1970,Gable,TA,TA,546,Y,SBrkr,1092,1,3,1,TA,6,0,1,286,0,1,2007,WD,Normal,75000
917,20,9000,IDOTRR,1Story,2,3,1949,Gable,TA,TA,480,N,FuseA,480,0,1,1,TA,4,0,1,308,0,10,2006,WD,Abnorml,35311
918,20,17140,Edwards,1Story,4,6,1956,Gable,TA,TA,1134,Y,FuseA,1229,1,3,1,TA,6,0,1,284,0,4,2009,WD,Normal,135000
919,60,13125,SawyerW,2Story,7,5,1991,Gable,Gd,Ex,1104,Y,SBrkr,2127,2,4,1,Gd,8,1,3,833,0,11,2007,WD,Normal,238000
920,20,11029,NAmes,1Story,6,8,1958,Hip,Ex,Gd,1184,Y,SBrkr,1414,1,3,1,TA,6,1,2,601,0,5,2008,WD,Normal,176500
921,60,8462,SawyerW,2Story,6,5,1994,Gable,Gd,Gd,928,Y,SBrkr,1721,2,3,1,Gd,7,0,2,471,0,7,2007,WD,Normal,201000
922,90,8777,Edwards,1.5Fin,5,7,1900,Gable,TA,TA,1272,Y,SBrkr,2200,2,4,2,TA,9,0,0,0,0,9,2008,WD,Normal,145900
923,20,10237,Gilbert,1Story,6,5,2005,Gable,Gd,Gd,1316,Y,SBrkr,1316,2,3,1,Gd,6,1,2,397,0,10,2006,New,Partial,169990
924,120,8012,SawyerW,1Story,6,5,1993,Gable,Gd,Gd,1604,Y,SBrkr,1617,2,2,1,Gd,5,1,2,533,0,7,2008,WD,Normal,193000
925,20,10240,NWAmes,1Story,6,6,1980,Gable,TA,Gd,1686,Y,SBrkr,1686,2,3,1,TA,7,1,2,612,0,5,2006,WD,Normal,207500
926,20,15611,NWAmes,1Story,5,6,1977,Gable,TA,Gd,1126,Y,SBrkr,1126,2,3,1,Ex,6,0,2,540,0,3,2008,WD,Abnorml,175000
927,60,11999,NridgHt,2Story,8,5,2003,Hip,Gd,Gd,1181,Y,SBrkr,2374,2,4,1,Ex,10,1,3,656,0,5,2007,WD,Normal,285000
928,60,9900,NWAmes,2Story,7,5,1968,Gable,TA,TA,832,Y,SBrkr,1978,2,4,1,TA,9,1,2,486,0,4,2008,WD,Normal,176000
929,20,11838,CollgCr,1Story,8,5,2001,Hip,Gd,Gd,1753,Y,SBrkr,1788,2,3,1,Ex,7,1,2,522,0,6,2009,WD,Normal,236500
930,60,13006,Gilbert,2Story,7,5,1997,Gable,TA,Gd,964,Y,SBrkr,2236,2,4,1,Gd,8,1,2,642,0,11,2006,WD,Normal,222000
931,20,8925,Timber,1Story,8,5,2007,Gable,Gd,Gd,1466,Y,SBrkr,1466,2,3,1,Gd,7,0,3,610,0,7,2009,WD,Normal,201000
932,20,9100,NAmes,1Story,5,6,1965,Gable,TA,TA,925,Y,SBrkr,925,1,2,1,TA,5,0,1,429,0,7,2009,WD,Normal,117500
933,20,11670,Somerst,1Story,9,5,2006,Hip,Ex,Ex,1905,Y,SBrkr,1905,2,3,1,Ex,8,1,3,788,0,3,2007,WD,Normal,320000
934,20,8487,CollgCr,1Story,7,5,2004,Gable,Gd,Gd,1500,Y,SBrkr,1500,2,3,1,Gd,6,0,2,570,0,8,2009,WD,Normal,190000
935,20,27650,NAmes,1Story,7,7,1960,Flat,TA,Gd,585,Y,SBrkr,2069,2,4,1,Gd,9,1,2,505,0,11,2008,WD,Normal,242000
936,30,5825,BrkSide,1Story,4,5,1926,Gable,TA,Fa,600,Y,SBrkr,747,1,1,1,TA,5,0,2,528,0,6,2006,WD,Normal,79900
937,20,10083,SawyerW,1Story,7,5,2003,Gable,Gd,Gd,1176,Y,SBrkr,1200,2,2,1,Gd,5,0,2,555,0,8,2009,WD,Normal,184900
938,60,9675,Somerst,2Story,7,5,2005,Gable,Gd,Gd,1113,Y,SBrkr,1971,2,3,1,Gd,8,1,2,689,0,2,2009,WD,Normal,253000
939,60,8760,CollgCr,2Story,7,5,2006,Gable,Gd,Gd,1391,Y,SBrkr,1962,2,3,1,Gd,7,0,3,868,0,8,2006,New,Partial,239799
940,70,24090,ClearCr,2Story,7,7,1940,Gable,TA,TA,1032,Y,SBrkr,2403,2,4,1,TA,10,2,1,349,0,6,2010,COD,Normal,244400
941,90,12640,Mitchel,1Story,6,5,1976,Gable,TA,TA,1728,Y,SBrkr,1728,2,4,2,TA,8,0,2,574,0,7,2006,WD,Normal,150900
942,60,8755,Gilbert,2Story,7,5,1999,Gable,Gd,Gd,992,Y,SBrkr,2060,2,3,1,Gd,8,1,2,390,0,6,2009,WD,Normal,214000
943,90,7711,Edwards,1Story,4,3,1977,Gable,TA,Gd,1440,Y,SBrkr,1440,2,4,2,TA,8,0,0,0,0,8,2007,Oth,Abnorml,150000
944,90,25000,Mitchel,1Story,5,4,1967,Gable,TA,TA,1632,Y,SBrkr,1632,2,4,2,TA,8,0,2,576,0,6,2007,WD,Normal,143000
945,20,14375,Timber,SLvl,6,6,1958,Gable,TA,TA,819,Y,FuseA,1344,1,3,1,Gd,7,1,2,525,0,1,2009,COD,Abnorml,137500
946,50,8820,OldTown,1.5Fin,5,6,1890,Hip,TA,TA,1088,Y,SBrkr,1869,1,2,1,TA,7,0,2,456,0,9,2009,WD,Normal,124900
947,80,8163,NAmes,SLvl,5,6,1959,Gable,TA,TA,1144,Y,SBrkr,1144,1,3,1,TA,6,1,1,796,0,3,2006,WD,Normal,143000
948,20,14536,Timber,1Story,8,5,2002,Hip,Gd,Gd,1616,Y,SBrkr,1629,2,3,1,Gd,9,1,3,808,0,11,2007,WD,Normal,270000
949,60,14006,CollgCr,2Story,7,5,2002,Gable,Gd,Gd,936,Y,SBrkr,1776,2,3,1,Gd,7,1,2,474,0,2,2006,WD,Normal,192500
950,20,9360,NWAmes,1Story,6,7,1972,Hip,TA,TA,1161,Y,SBrkr,1381,1,3,1,Gd,5,1,2,676,0,3,2010,WD,Normal,197500
951,20,7200,NAmes,1Story,5,8,1950,Gable,TA,TA,864,Y,SBrkr,864,1,3,1,Gd,5,0,2,720,0,7,2007,WD,Normal,129000
952,20,7800,SawyerW,1Story,5,5,1965,Gable,TA,TA,828,Y,SBrkr,965,1,3,1,TA,6,0,1,300,0,7,2006,WD,Abnorml,119900
953,85,7200,CollgCr,SFoyer,5,8,1972,Gable,TA,Gd,768,Y,SBrkr,768,1,2,1,TA,5,0,1,396,0,4,2009,WD,Normal,133900
954,60,11075,Mitchel,2Story,5,4,1969,Gable,TA,TA,784,Y,SBrkr,1968,2,4,1,TA,7,1,2,530,0,9,2008,WD,Normal,172000
955,90,9400,Edwards,SFoyer,6,5,1975,Flat,TA,Gd,945,Y,SBrkr,980,2,4,0,TA,4,0,0,0,0,10,2006,WD,AdjLand,127500
956,90,7136,Crawfor,2Story,6,6,1946,Gable,TA,Gd,979,N,FuseF,1958,2,4,2,TA,8,0,2,492,0,8,2007,WD,Normal,145000
957,160,1300,Blueste,2Story,6,6,1980,Gable,TA,Gd,561,Y,SBrkr,1229,1,2,1,TA,5,1,2,462,0,5,2009,WD,Normal,124000
958,20,7420,Sawyer,1Story,5,5,1962,Hip,TA,TA,1057,Y,SBrkr,1057,1,3,1,TA,6,0,2,576,0,4,2007,WD,Normal,132000
959,20,8450,CollgCr,1Story,7,5,2003,Gable,Gd,Gd,1337,Y,SBrkr,1337,2,3,1,Gd,6,0,2,531,0,10,2007,WD,Normal,185000
960,160,2572,Somerst,2Story,7,5,1999,Hip,Gd,Gd,696,Y,SBrkr,1416,2,3,1,Gd,6,0,2,484,0,5,2010,WD,Normal,155000
961,20,7207,BrkSide,1Story,5,7,1958,Gable,TA,TA,858,Y,SBrkr,858,1,2,1,TA,4,0,0,0,0,2,2010,WD,Normal,116500
962,60,12227,NWAmes,2Story,6,7,1977,Gable,TA,Gd,1330,Y,SBrkr,2872,2,4,1,TA,11,1,2,619,0,7,2008,WD,Normal,272000
963,160,2308,NPkVill,2Story,6,6,1976,Gable,TA,Gd,804,Y,SBrkr,1548,2,3,1,Gd,7,1,2,440,0,7,2007,WD,Normal,155000
964,20,11923,CollgCr,1Story,9,5,2007,Gable,Gd,Ex,1800,Y,SBrkr,1800,2,2,1,Ex,7,0,2,702,0,5,2009,WD,Normal,239000
965,60,11316,Timber,2Story,7,5,2002,Gable,Gd,Gd,817,Y,SBrkr,1894,2,4,1,Gd,8,1,2,510,0,2,2010,WD,Normal,214900
966,60,10237,Gilbert,2Story,6,5,2005,Gable,Gd,Gd,783,Y,SBrkr,1484,2,3,1,Gd,8,1,2,393,0,7,2007,New,Partial,178900
967,50,9600,Crawfor,1.5Fin,5,7,1940,Gable,Gd,TA,728,Y,SBrkr,1308,1,2,1,TA,7,2,1,256,0,6,2009,WD,Normal,160000
968,20,7390,NAmes,1Story,5,7,1955,Hip,TA,TA,1098,Y,SBrkr,1098,1,3,1,TA,6,0,1,260,0,7,2008,WD,Normal,135000
969,50,5925,OldTown,1.5Fin,3,6,1910,Gable,TA,TA,600,N,SBrkr,968,1,2,1,TA,6,0,0,0,0,5,2009,WD,Abnorml,37900
970,190,10382,NAmes,SLvl,6,5,1958,Hip,TA,TA,588,Y,SBrkr,1095,1,2,1,TA,6,0,1,264,0,3,2006,ConLD,Normal,140000
971,50,10800,NAmes,1.5Fin,4,4,1949,Gable,TA,TA,720,N,FuseA,1192,1,4,1,TA,6,0,0,0,0,12,2006,WD,Abnorml,135000
972,160,2268,NridgHt,2Story,7,5,2003,Gable,Gd,Gd,764,Y,SBrkr,1626,2,2,1,Gd,6,0,2,474,0,7,2009,WD,Normal,173000
973,120,7892,SawyerW,1Story,6,5,1979,Gable,TA,Gd,918,Y,SBrkr,918,2,2,1,TA,5,1,1,264,0,4,2010,WD,Normal,99500
974,20,11639,Somerst,1Story,7,5,2007,Gable,Gd,Gd,1428,Y,SBrkr,1428,2,3,1,Gd,6,0,2,480,0,12,2008,New,Partial,182000
975,70,11414,BrkSide,2Story,7,8,1910,Gable,TA,Gd,728,N,SBrkr,2019,1,3,1,Gd,8,0,2,532,0,10,2009,WD,Normal,167500
976,160,2651,Somerst,2Story,7,5,2000,Gable,Gd,Gd,673,Y,SBrkr,1382,2,3,1,Gd,6,0,2,490,0,4,2006,WD,Normal,165000
977,30,5900,BrkSide,1Story,4,7,1923,Gable,TA,Gd,440,Y,FuseA,869,1,2,1,Fa,4,0,0,0,0,8,2006,WD,Normal,85500
978,120,4274,Somerst,1Story,7,5,2006,Gable,Gd,Gd,1241,Y,SBrkr,1241,1,1,1,Gd,4,0,2,569,0,11,2007,New,Partial,199900
979,20,9450,Edwards,1Story,4,5,1954,Gable,TA,TA,894,Y,SBrkr,894,1,3,1,TA,5,0,2,400,0,5,2007,WD,Abnorml,110000
980,20,8816,Sawyer,1Story,5,6,1963,Gable,TA,TA,1121,Y,SBrkr,1121,1,3,1,TA,5,0,2,480,0,6,2009,WD,Normal,139000
981,85,12122,NAmes,SFoyer,7,9,1961,Gable,Ex,TA,944,Y,SBrkr,999,1,3,1,Ex,6,0,2,588,0,7,2008,WD,Normal,178400
982,60,12203,NoRidge,2Story,8,5,1998,Hip,Gd,Gd,1225,Y,SBrkr,2612,2,4,1,Gd,8,1,3,676,0,7,2009,WD,Normal,336000
983,20,3182,Blmngtn,1Story,7,5,2007,Gable,Gd,Gd,1266,Y,SBrkr,1266,2,2,1,Gd,6,1,2,388,0,3,2008,WD,Normal,159895
